ccode,country,cname,cmark,year,wars,war,warl,onset,ethonset,durest,aim,casename,ended,ethwar,waryrs,pop,lpop,polity2,gdpen,gdptype,gdpenl,lgdpenl1,lpopl1,region,western,eeurop,lamerica,ssafrica,asia,nafrme,colbrit,colfra,mtnest,lmtnest,elevdiff,Oil,ncontig,ethfrac,ef,plural,second,numlang,relfrac,plurrel,minrelpc,muslim,nwstate,polity2l,instab,anocl,deml,empethfrac,empwarl,emponset,empgdpenl,emplpopl,emplmtnest,empncontig,empolity2l,sdwars,sdonset,colwars,colonset,cowwars,cowonset,cowwarl,sdwarl,colwarl
52.0,TRINIDAD & TOBAGO,TRINIDAD,0.0,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1275.75,7.151289500000001,9.0,8.091647,2.0,7.867000000000001,8.970415,7.142859,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,940.0,1.0,0.0,0.5584315,0.6469189999999999,0.40299999999999997,0.396,3.0,0.7726,30.0,25.0,6.0,0.0,9.0,0.0,0.0,1.0,0.5584315,0.0,0.0,7.866867500000001,7.142859,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,TRINIDAD & TOBAGO,TRINIDAD,0.0,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1287.0,7.160069,9.0,8.355069,2.0,8.092,8.998588,7.151289500000001,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,940.0,1.0,0.0,0.5584315,0.6469189999999999,0.40299999999999997,0.396,3.0,0.7726,30.0,25.0,6.0,0.0,9.0,0.0,0.0,1.0,0.5584315,0.0,0.0,8.091647,7.151289500000001,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,TRINIDAD & TOBAGO,TRINIDAD,0.0,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1297.0,7.167808999999999,9.0,8.619206,2.0,8.355,9.030623,7.160069,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,940.0,1.0,0.0,0.5584315,0.6469189999999999,0.40299999999999997,0.396,3.0,0.7726,30.0,25.0,6.0,0.0,9.0,0.0,0.0,1.0,0.5584315,0.0,0.0,8.355069,7.160069,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,TRINIDAD & TOBAGO,TRINIDAD,0.0,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1307.3,7.1757193,10.0,8.834303,2.0,8.619,9.0617485,7.167808999999999,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,940.0,1.0,0.0,0.5584315,0.6469189999999999,0.40299999999999997,0.396,3.0,0.7726,30.0,25.0,6.0,0.0,9.0,0.0,0.0,1.0,0.5584315,0.0,0.0,8.619206,7.167808999999999,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,TRINIDAD & TOBAGO,TRINIDAD,0.0,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1317.1,7.1831875,10.0,9.202160000000001,2.0,8.834,9.086397,7.1757193,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,940.0,1.0,0.0,0.5584315,0.6469189999999999,0.40299999999999997,0.396,3.0,0.7726,30.0,25.0,6.0,0.0,10.0,0.0,0.0,1.0,0.5584315,0.0,0.0,8.834303,7.1757193,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,TRINIDAD & TOBAGO,TRINIDAD,0.0,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,10.0,9.766556,2.0,9.202,9.127193,7.1831875,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,940.0,1.0,0.0,0.5584315,0.6469189999999999,0.40299999999999997,0.396,3.0,0.7726,30.0,25.0,6.0,0.0,10.0,0.0,0.0,1.0,0.5584315,0.0,0.0,9.202160000000001,7.1831875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,MEXICO,MEXICO,1.0,1945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,22576.0,10.024643,-6.0,1.835,3.0,1.835,7.5147996,10.024643,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.2,3.4719665,5710.0,0.0,0.0,0.30510820000000005,0.5417789000000001,0.6,0.3,2.0,0.20179999,89.0,6.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.30510820000000005,0.0,0.0,1.835,10.024643,3.4719665,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,MEXICO,MEXICO,0.0,1946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,23182.0,10.051131,-6.0,1.942,3.0,1.835,7.5147996,10.024643,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.2,3.4719665,5710.0,0.0,0.0,0.30510820000000005,0.5417789000000001,0.6,0.3,2.0,0.20179999,89.0,6.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.30510820000000005,0.0,0.0,1.835,10.024643,3.4719665,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,MEXICO,MEXICO,0.0,1947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,23810.0,10.077861,-6.0,2.0580000000000003,3.0,1.942,7.571473599999999,10.051131,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.2,3.4719665,5710.0,0.0,0.0,0.30510820000000005,0.5417789000000001,0.6,0.3,2.0,0.20179999,89.0,6.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.30510820000000005,0.0,0.0,1.942,10.051131,3.4719665,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,MEXICO,MEXICO,0.0,1948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,24460.0,10.1047945,-6.0,2.041,3.0,2.0580000000000003,7.62949,10.077861,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.2,3.4719665,5710.0,0.0,0.0,0.30510820000000005,0.5417789000000001,0.6,0.3,2.0,0.20179999,89.0,6.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.30510820000000005,0.0,0.0,2.0580000000000003,10.077861,3.4719665,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,MEXICO,MEXICO,0.0,1949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,25132.0,10.131897,-6.0,2.125,3.0,2.041,7.621195299999999,10.1047945,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.2,3.4719665,5710.0,0.0,0.0,0.30510820000000005,0.5417789000000001,0.6,0.3,2.0,0.20179999,89.0,6.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.30510820000000005,0.0,0.0,2.041,10.1047945,3.4719665,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,MEXICO,MEXICO,0.0,1950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,27725.0,10.230089999999999,-6.0,2.198,0.0,2.125,7.661527,10.131897,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.2,3.4719665,5710.0,0.0,0.0,0.30510820000000005,0.5417789000000001,0.6,0.3,2.0,0.20179999,89.0,6.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.30510820000000005,0.0,0.0,2.125,10.131897,3.4719665,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,MEXICO,MEXICO,0.0,1951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,28649.0,10.262874,-6.0,2.339,0.0,2.198,7.695303,10.230089999999999,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.2,3.4719665,5710.0,0.0,0.0,0.30510820000000005,0.5417789000000001,0.6,0.3,2.0,0.20179999,89.0,6.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.30510820000000005,0.0,0.0,2.198,10.230089999999999,3.4719665,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,MEXICO,MEXICO,0.0,1952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,29572.0,10.294583,-6.0,2.336,0.0,2.339,7.7574787,10.262874,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.2,3.4719665,5710.0,0.0,0.0,0.30510820000000005,0.5417789000000001,0.6,0.3,2.0,0.20179999,89.0,6.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.30510820000000005,0.0,0.0,2.339,10.262874,3.4719665,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,MEXICO,MEXICO,0.0,1953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,30496.0,10.325351,-6.0,2.237,0.0,2.336,7.7561955000000005,10.294583,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.2,3.4719665,5710.0,0.0,0.0,0.30510820000000005,0.5417789000000001,0.6,0.3,2.0,0.20179999,89.0,6.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.30510820000000005,0.0,0.0,2.336,10.294583,3.4719665,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,MEXICO,MEXICO,0.0,1954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,31419.0,10.355167999999999,-6.0,2.397,0.0,2.237,7.712891,10.325351,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.2,3.4719665,5710.0,0.0,0.0,0.30510820000000005,0.5417789000000001,0.6,0.3,2.0,0.20179999,89.0,6.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.30510820000000005,0.0,0.0,2.237,10.325351,3.4719665,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,MEXICO,MEXICO,0.0,1955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,32348.0,10.384308,-6.0,2.5140000000000002,0.0,2.397,7.7819734,10.355167999999999,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.2,3.4719665,5710.0,0.0,0.0,0.30510820000000005,0.5417789000000001,0.6,0.3,2.0,0.20179999,89.0,6.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.30510820000000005,0.0,0.0,2.397,10.355167999999999,3.4719665,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,MEXICO,MEXICO,0.0,1956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,33483.0,10.418792999999999,-6.0,2.59,0.0,2.5140000000000002,7.8296304,10.384308,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.2,3.4719665,5710.0,0.0,0.0,0.30510820000000005,0.5417789000000001,0.6,0.3,2.0,0.20179999,89.0,6.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.30510820000000005,0.0,0.0,2.5140000000000002,10.384308,3.4719665,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,MEXICO,MEXICO,0.0,1957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,34617.0,10.4521,-6.0,2.7110000000000003,0.0,2.59,7.859413000000001,10.418792999999999,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.2,3.4719665,5710.0,0.0,0.0,0.30510820000000005,0.5417789000000001,0.6,0.3,2.0,0.20179999,89.0,6.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.30510820000000005,0.0,0.0,2.59,10.418792999999999,3.4719665,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,MEXICO,MEXICO,0.0,1958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,35757.0,10.484501,-6.0,2.7510000000000003,0.0,2.7110000000000003,7.9050727,10.4521,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.2,3.4719665,5710.0,0.0,0.0,0.30510820000000005,0.5417789000000001,0.6,0.3,2.0,0.20179999,89.0,6.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.30510820000000005,0.0,0.0,2.7110000000000003,10.4521,3.4719665,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,MEXICO,MEXICO,0.0,1959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,36891.0,10.515723,-6.0,2.7260000000000004,0.0,2.7510000000000003,7.9197197,10.484501,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.2,3.4719665,5710.0,0.0,0.0,0.30510820000000005,0.5417789000000001,0.6,0.3,2.0,0.20179999,89.0,6.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.30510820000000005,0.0,0.0,2.7510000000000003,10.484501,3.4719665,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,MEXICO,MEXICO,0.0,1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,38227.0,10.551297,-6.0,2.8360000000000003,0.0,2.7260000000000004,7.9105906,10.515723,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.2,3.4719665,5710.0,0.0,0.0,0.30510820000000005,0.5417789000000001,0.6,0.3,2.0,0.20179999,89.0,6.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.30510820000000005,0.0,0.0,2.7260000000000004,10.515723,3.4719665,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,MEXICO,MEXICO,0.0,1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,39472.0,10.583346,-6.0,2.864,0.0,2.8360000000000003,7.95015,10.551297,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.2,3.4719665,5710.0,0.0,0.0,0.30510820000000005,0.5417789000000001,0.6,0.3,2.0,0.20179999,89.0,6.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.30510820000000005,0.0,0.0,2.8360000000000003,10.551297,3.4719665,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,MEXICO,MEXICO,0.0,1962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,40754.0,10.615310000000001,-6.0,2.897,0.0,2.864,7.959975,10.583346,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.2,3.4719665,5710.0,0.0,0.0,0.30510820000000005,0.5417789000000001,0.6,0.3,2.0,0.20179999,89.0,6.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.30510820000000005,0.0,0.0,2.864,10.583346,3.4719665,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,MEXICO,MEXICO,0.0,1963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,42074.0,10.647185,-6.0,3.0189999999999997,0.0,2.897,7.971431,10.615310000000001,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.2,3.4719665,5710.0,0.0,0.0,0.30510820000000005,0.5417789000000001,0.6,0.3,2.0,0.20179999,89.0,6.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.30510820000000005,0.0,0.0,2.897,10.615310000000001,3.4719665,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,MEXICO,MEXICO,0.0,1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,43446.0,10.679274000000001,-6.0,3.258,0.0,3.0189999999999997,8.012681,10.647185,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.2,3.4719665,5710.0,0.0,0.0,0.30510820000000005,0.5417789000000001,0.6,0.3,2.0,0.20179999,89.0,6.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.30510820000000005,0.0,0.0,3.0189999999999997,10.647185,3.4719665,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,MEXICO,MEXICO,0.0,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,44854.0,10.711167999999999,-6.0,3.3510000000000004,0.0,3.258,8.088869,10.679274000000001,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.2,3.4719665,5710.0,0.0,0.0,0.30510820000000005,0.5417789000000001,0.6,0.3,2.0,0.20179999,89.0,6.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.30510820000000005,0.0,0.0,3.258,10.679274000000001,3.4719665,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,MEXICO,MEXICO,0.0,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,46337.0,10.743696,-6.0,3.467,0.0,3.3510000000000004,8.117014,10.711167999999999,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.2,3.4719665,5710.0,0.0,0.0,0.30510820000000005,0.5417789000000001,0.6,0.3,2.0,0.20179999,89.0,6.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.30510820000000005,0.0,0.0,3.3510000000000004,10.711167999999999,3.4719665,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,MEXICO,MEXICO,0.0,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,47868.0,10.776202,-6.0,3.582,0.0,3.467,8.151045,10.743696,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.2,3.4719665,5710.0,0.0,0.0,0.30510820000000005,0.5417789000000001,0.6,0.3,2.0,0.20179999,89.0,6.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.30510820000000005,0.0,0.0,3.467,10.743696,3.4719665,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,MEXICO,MEXICO,0.0,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,49451.0,10.808738,-6.0,3.766,0.0,3.582,8.183677000000001,10.776202,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.2,3.4719665,5710.0,0.0,0.0,0.30510820000000005,0.5417789000000001,0.6,0.3,2.0,0.20179999,89.0,6.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.30510820000000005,0.0,0.0,3.582,10.776202,3.4719665,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,MEXICO,MEXICO,0.0,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,51081.0,10.841167,-6.0,3.846,0.0,3.766,8.233768,10.808738,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.2,3.4719665,5710.0,0.0,0.0,0.30510820000000005,0.5417789000000001,0.6,0.3,2.0,0.20179999,89.0,6.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.30510820000000005,0.0,0.0,3.766,10.808738,3.4719665,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,MEXICO,MEXICO,0.0,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,52770.0,10.873698,-6.0,3.987,0.0,3.846,8.254789,10.841167,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.2,3.4719665,5710.0,0.0,0.0,0.30510820000000005,0.5417789000000001,0.6,0.3,2.0,0.20179999,89.0,6.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.30510820000000005,0.0,0.0,3.846,10.841167,3.4719665,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,MEXICO,MEXICO,0.0,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,51982.0,10.858653,-6.0,4.213,0.0,3.987,8.290794,10.873698,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.2,3.4719665,5710.0,0.0,0.0,0.30510820000000005,0.5417789000000001,0.6,0.3,2.0,0.20179999,89.0,6.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.30510820000000005,0.0,0.0,3.987,10.873698,3.4719665,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,MEXICO,MEXICO,0.0,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,53690.0,10.890982000000001,-6.0,4.404,0.0,4.213,8.345930000000001,10.858653,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.2,3.4719665,5710.0,0.0,0.0,0.30510820000000005,0.5417789000000001,0.6,0.3,2.0,0.20179999,89.0,6.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.30510820000000005,0.0,0.0,4.213,10.858653,3.4719665,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,MEXICO,MEXICO,0.0,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,55429.0,10.922858,-6.0,4.609,0.0,4.404,8.390267999999999,10.890982000000001,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.2,3.4719665,5710.0,0.0,0.0,0.30510820000000005,0.5417789000000001,0.6,0.3,2.0,0.20179999,89.0,6.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.30510820000000005,0.0,0.0,4.404,10.890982000000001,3.4719665,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,MEXICO,MEXICO,0.0,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,57165.0,10.953697,-6.0,4.782,0.0,4.609,8.435766000000001,10.922858,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.2,3.4719665,5710.0,0.0,0.0,0.30510820000000005,0.5417789000000001,0.6,0.3,2.0,0.20179999,89.0,6.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.30510820000000005,0.0,0.0,4.609,10.922858,3.4719665,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,MEXICO,MEXICO,0.0,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,58876.0,10.983189,-6.0,4.928,0.0,4.782,8.472614,10.953697,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.2,3.4719665,5710.0,0.0,0.0,0.30510820000000005,0.5417789000000001,0.6,0.3,2.0,0.20179999,89.0,6.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.30510820000000005,0.0,0.0,4.782,10.953697,3.4719665,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,MEXICO,MEXICO,0.0,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,60560.0,11.011389999999999,-6.0,4.973,0.0,4.928,8.502688000000001,10.983189,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.2,3.4719665,5710.0,0.0,0.0,0.30510820000000005,0.5417789000000001,0.6,0.3,2.0,0.20179999,89.0,6.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.30510820000000005,0.0,0.0,4.928,10.983189,3.4719665,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,MEXICO,MEXICO,0.0,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,62211.0,11.038287,-3.0,4.9,0.0,4.973,8.511778999999999,11.011389999999999,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.2,3.4719665,5710.0,1.0,0.0,0.30510820000000005,0.5417789000000001,0.6,0.3,2.0,0.20179999,89.0,6.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.30510820000000005,0.0,0.0,4.973,11.011389999999999,3.4719665,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,MEXICO,MEXICO,0.0,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,63836.0,11.064072999999999,-3.0,5.207999999999999,0.0,4.9,8.49699,11.038287,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.2,3.4719665,5710.0,1.0,0.0,0.30510820000000005,0.5417789000000001,0.6,0.3,2.0,0.20179999,89.0,6.0,0.0,0.0,-3.0,1.0,1.0,0.0,0.30510820000000005,0.0,0.0,4.9,11.038287,3.4719665,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,MEXICO,MEXICO,0.0,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,65445.0,11.088965,-3.0,5.621,0.0,5.207999999999999,8.557951,11.064072999999999,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.2,3.4719665,5710.0,1.0,0.0,0.30510820000000005,0.5417789000000001,0.6,0.3,2.0,0.20179999,89.0,6.0,0.0,0.0,-3.0,1.0,1.0,0.0,0.30510820000000005,0.0,0.0,5.207999999999999,11.064072999999999,3.4719665,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,MEXICO,MEXICO,0.0,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,67046.0,11.113134,-3.0,6.053999999999999,0.0,5.621,8.634265,11.088965,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.2,3.4719665,5710.0,1.0,0.0,0.30510820000000005,0.5417789000000001,0.6,0.3,2.0,0.20179999,89.0,6.0,0.0,0.0,-3.0,1.0,1.0,0.0,0.30510820000000005,0.0,0.0,5.621,11.088965,3.4719665,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,MEXICO,MEXICO,0.0,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,68637.0,11.136586999999999,-3.0,6.4670000000000005,0.0,6.053999999999999,8.708474,11.113134,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.2,3.4719665,5710.0,1.0,0.0,0.30510820000000005,0.5417789000000001,0.6,0.3,2.0,0.20179999,89.0,6.0,0.0,0.0,-3.0,0.0,1.0,0.0,0.30510820000000005,0.0,0.0,6.053999999999999,11.113134,3.4719665,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
