ccode	country	cname	cmark	year	wars	war	warl	onset	ethonset	durest	aim	casename	ended	ethwar	waryrs	pop	lpop	polity2	gdpen	gdptype	gdpenl	lgdpenl1	lpopl1	region	western	eeurop	lamerica	ssafrica	asia	nafrme	colbrit	colfra	mtnest	lmtnest	elevdiff	Oil	ncontig	ethfrac	ef	plural	second	numlang	relfrac	plurrel	minrelpc	muslim	nwstate	polity2l	instab	anocl	deml	empethfrac	empwarl	emponset	empgdpenl	emplpopl	emplmtnest	empncontig	empolity2l	sdwars	sdonset	colwars	colonset	cowwars	cowonset	cowwarl	sdwarl	colwarl
40.0	"CUBA"	"CUBA"	0.0	1996	0.0	0.0	0.0	0.0	0.0							11019.0	9.307376	-7.0					9.302373	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.4417844	1.694107	2005.0	0.0	0.0	0.035723627	0.2134	0.88	0.11	1.0	0.255	85.0	15.0	0.0	0.0	-7.0	0.0	0.0	0.0	0.035723627	0.0	0.0		9.302373	1.694107	0.0	-7.0	0.0	0.0	0.0	0.0				0.0	0.0
40.0	"CUBA"	"CUBA"	0.0	1997	0.0	0.0	0.0	0.0	0.0							11059.0	9.311	-7.0					9.307376	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.4417844	1.694107	2005.0	0.0	0.0	0.035723627	0.2134	0.88	0.11	1.0	0.255	85.0	15.0	0.0	0.0	-7.0	0.0	0.0	0.0	0.035723627	0.0	0.0		9.307376	1.694107	0.0	-7.0	0.0	0.0	0.0	0.0				0.0	0.0
40.0	"CUBA"	"CUBA"	0.0	1998	0.0	0.0	0.0	0.0	0.0							11103.21	9.314989	-7.0					9.311	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.4417844	1.694107	2005.0	0.0	0.0	0.035723627	0.2134	0.88	0.11	1.0	0.255	85.0	15.0	0.0	0.0	-7.0	0.0	0.0	0.0	0.035723627	0.0	0.0		9.311	1.694107	0.0	-7.0	0.0	0.0	0.0	0.0				0.0	0.0
40.0	"CUBA"	"CUBA"	0.0	1999	0.0	0.0	0.0	0.0	0.0									-7.0					9.314989	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.4417844	1.694107	2005.0	0.0	0.0	0.035723627	0.2134	0.88	0.11	1.0	0.255	85.0	15.0	0.0	0.0	-7.0	0.0	0.0	0.0	0.035723627	0.0	0.0		9.314989	1.694107	0.0		0.0	0.0	0.0	0.0				0.0	0.0
41.0	"HAITI"	"HAITI"	1.0	1945	0.0	0.0	0.0	0.0	0.0							2928.0	7.9820747	0.0					7.9820747	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	0.0	0.0	1.0	0.0	0.01359123	0.0	0.0		7.9820747	2.7972813	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	
41.0	"HAITI"	"HAITI"	0.0	1946	0.0	0.0	0.0	0.0	0.0							2960.0	7.9929447	-1.0	0.765	3.0			7.9820747	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	0.0	0.0	1.0	0.0	0.01359123	0.0	0.0		7.9820747	2.7972813	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	
41.0	"HAITI"	"HAITI"	0.0	1947	0.0	0.0	0.0	0.0	0.0							3024.0	8.014336	-2.0	0.765	3.0	0.765	6.639876	7.9929447	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-1.0	1.0	1.0	0.0	0.01359123	0.0	0.0	0.765	7.9929447	2.7972813	0.0	-1.0	0.0	0.0			0.0	0.0	0.0	0.0	
41.0	"HAITI"	"HAITI"	0.0	1948	0.0	0.0	0.0	0.0	0.0							3060.0	8.02617	-3.0	0.767	3.0	0.765	6.639876	8.014336	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-2.0	1.0	1.0	0.0	0.01359123	0.0	0.0	0.765	8.014336	2.7972813	0.0	-2.0	0.0	0.0			0.0	0.0	0.0	0.0	
41.0	"HAITI"	"HAITI"	0.0	1949	0.0	0.0	0.0	0.0	0.0							3097.0	8.038189	-4.0	0.859	3.0	0.767	6.6424866	8.02617	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-3.0	1.0	1.0	0.0	0.01359123	0.0	0.0	0.767	8.02617	2.7972813	0.0	-3.0	0.0	0.0			0.0	0.0	0.0	0.0	
41.0	"HAITI"	"HAITI"	0.0	1950	0.0	0.0	0.0	0.0	0.0							3149.0	8.05484	-5.0	0.856	3.0	0.859	6.755769	8.038189	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-4.0	1.0	1.0	0.0	0.01359123	0.0	0.0	0.859	8.038189	2.7972813	0.0	-4.0	0.0	0.0			0.0	0.0	0.0	0.0	
41.0	"HAITI"	"HAITI"	0.0	1951	0.0	0.0	0.0	0.0	0.0							3188.0	8.067149	-5.0	0.861	3.0	0.856	6.75227	8.05484	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-5.0	1.0	1.0	0.0	0.01359123	0.0	0.0	0.856	8.05484	2.7972813	0.0	-5.0	0.0	0.0			0.0	0.0	0.0	0.0	
41.0	"HAITI"	"HAITI"	0.0	1952	0.0	0.0	0.0	0.0	0.0							3251.0	8.086718	-5.0	0.82	3.0	0.861	6.7580943	8.067149	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-5.0	1.0	1.0	0.0	0.01359123	0.0	0.0	0.861	8.067149	2.7972813	0.0	-5.0	0.0	0.0			0.0	0.0	0.0	0.0	
41.0	"HAITI"	"HAITI"	0.0	1953	0.0	0.0	0.0	0.0	0.0							3302.0	8.1022835	-5.0	0.892	3.0	0.82	6.7093043	8.086718	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-5.0	0.0	1.0	0.0	0.01359123	0.0	0.0	0.82	8.086718	2.7972813	0.0	-5.0	0.0	0.0			0.0	0.0	0.0	0.0	
41.0	"HAITI"	"HAITI"	0.0	1954	0.0	0.0	0.0	0.0	0.0							3354.0	8.1179085	-5.0	0.867	3.0	0.892	6.793466	8.1022835	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-5.0	0.0	1.0	0.0	0.01359123	0.0	0.0	0.892	8.1022835	2.7972813	0.0	-5.0	0.0	0.0			0.0	0.0	0.0	0.0	
41.0	"HAITI"	"HAITI"	0.0	1955	0.0	0.0	0.0	0.0	0.0							3407.0	8.133588	-5.0	0.919	3.0	0.867	6.765039	8.1179085	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-5.0	0.0	1.0	0.0	0.01359123	0.0	0.0	0.867	8.1179085	2.7972813	0.0	-5.0	0.0	0.0			0.0	0.0	0.0	0.0	
41.0	"HAITI"	"HAITI"	0.0	1956	0.0	0.0	0.0	0.0	0.0							3460.0	8.149024	-5.0	0.898	3.0	0.919	6.823286	8.133588	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-5.0	0.0	1.0	0.0	0.01359123	0.0	0.0	0.919	8.133588	2.7972813	0.0	-5.0	0.0	0.0			0.0	0.0	0.0	0.0	
41.0	"HAITI"	"HAITI"	0.0	1957	0.0	0.0	0.0	0.0	0.0							3514.0	8.164511	-5.0	0.889	3.0	0.898	6.80017	8.149024	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-5.0	0.0	1.0	0.0	0.01359123	0.0	0.0	0.898	8.149024	2.7972813	0.0	-5.0	0.0	0.0			0.0	0.0	0.0	0.0	
41.0	"HAITI"	"HAITI"	0.0	1958	0.0	0.0	0.0	0.0	0.0							3568.0	8.179761	-8.0	0.919	3.0	0.889	6.790097	8.164511	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-5.0	0.0	1.0	0.0	0.01359123	0.0	0.0	0.889	8.164511	2.7972813	0.0	-5.0	0.0	0.0			0.0	0.0	0.0	0.0	
41.0	"HAITI"	"HAITI"	0.0	1959	0.0	0.0	0.0	0.0	0.0							3623.0	8.195058	-8.0	0.929	3.0	0.919	6.823286	8.179761	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-8.0	1.0	0.0	0.0	0.01359123	0.0	0.0	0.919	8.179761	2.7972813	0.0	-8.0	0.0	0.0			0.0	0.0	0.0	0.0	
41.0	"HAITI"	"HAITI"	0.0	1960	0.0	0.0	0.0	0.0	0.0							3857.0	8.257645	-8.0	0.924	0.0	0.929	6.834109	8.195058	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-8.0	1.0	0.0	0.0	0.01359123	0.0	0.0	0.929	8.195058	2.7972813	0.0	-8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41.0	"HAITI"	"HAITI"	0.0	1961	0.0	0.0	0.0	0.0	0.0							3923.0	8.274611	-9.0	0.879	0.0	0.924	6.828712	8.257645	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-8.0	1.0	0.0	0.0	0.01359123	0.0	0.0	0.924	8.257645	2.7972813	0.0	-8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41.0	"HAITI"	"HAITI"	0.0	1962	0.0	0.0	0.0	0.0	0.0							3990.0	8.291547	-9.0	0.908	0.0	0.879	6.7787848	8.274611	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-9.0	0.0	0.0	0.0	0.01359123	0.0	0.0	0.879	8.274611	2.7972813	0.0	-9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41.0	"HAITI"	"HAITI"	0.0	1963	0.0	0.0	0.0	0.0	0.0							4058.0	8.308446	-9.0	0.889	0.0	0.908	6.8112445	8.291547	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-9.0	0.0	0.0	0.0	0.01359123	0.0	0.0	0.908	8.291547	2.7972813	0.0	-9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41.0	"HAITI"	"HAITI"	0.0	1964	0.0	0.0	0.0	0.0	0.0							4127.0	8.325306	-9.0	0.878	0.0	0.889	6.790097	8.308446	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-9.0	0.0	0.0	0.0	0.01359123	0.0	0.0	0.889	8.308446	2.7972813	0.0	-9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41.0	"HAITI"	"HAITI"	0.0	1965	0.0	0.0	0.0	0.0	0.0							4197.0	8.342125	-9.0	0.894	0.0	0.878	6.7776465	8.325306	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-9.0	0.0	0.0	0.0	0.01359123	0.0	0.0	0.878	8.325306	2.7972813	0.0	-9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41.0	"HAITI"	"HAITI"	0.0	1966	0.0	0.0	0.0	0.0	0.0							4256.0	8.356085	-9.0	0.892	0.0	0.894	6.795706	8.342125	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-9.0	0.0	0.0	0.0	0.01359123	0.0	0.0	0.894	8.342125	2.7972813	0.0	-9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41.0	"HAITI"	"HAITI"	0.0	1967	0.0	0.0	0.0	0.0	0.0							4316.0	8.370085	-9.0	0.837	0.0	0.892	6.793466	8.356085	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-9.0	0.0	0.0	0.0	0.01359123	0.0	0.0	0.892	8.356085	2.7972813	0.0	-9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41.0	"HAITI"	"HAITI"	0.0	1968	0.0	0.0	0.0	0.0	0.0							4377.0	8.384119	-9.0	0.839	0.0	0.837	6.729824	8.370085	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-9.0	0.0	0.0	0.0	0.01359123	0.0	0.0	0.837	8.370085	2.7972813	0.0	-9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41.0	"HAITI"	"HAITI"	0.0	1969	0.0	0.0	0.0	0.0	0.0							4437.0	8.397734	-9.0	0.849	0.0	0.839	6.7322106	8.384119	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-9.0	0.0	0.0	0.0	0.01359123	0.0	0.0	0.839	8.384119	2.7972813	0.0	-9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41.0	"HAITI"	"HAITI"	0.0	1970	0.0	0.0	0.0	0.0	0.0							4535.0	8.41958	-9.0	0.834	0.0	0.849	6.744059	8.397734	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-9.0	0.0	0.0	0.0	0.01359123	0.0	0.0	0.849	8.397734	2.7972813	0.0	-9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41.0	"HAITI"	"HAITI"	0.0	1971	0.0	0.0	0.0	0.0	0.0							4598.0	8.433376	-10.0	0.894	0.0	0.834	6.7262335	8.41958	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-9.0	0.0	0.0	0.0	0.01359123	0.0	0.0	0.834	8.41958	2.7972813	0.0	-9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41.0	"HAITI"	"HAITI"	0.0	1972	0.0	0.0	0.0	0.0	0.0							4677.0	8.450412	-10.0	0.882	0.0	0.894	6.795706	8.433376	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-10.0	0.0	0.0	0.0	0.01359123	0.0	0.0	0.894	8.433376	2.7972813	0.0	-10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41.0	"HAITI"	"HAITI"	0.0	1973	0.0	0.0	0.0	0.0	0.0							4757.0	8.467373	-10.0	0.856	0.0	0.882	6.782192	8.450412	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-10.0	0.0	0.0	0.0	0.01359123	0.0	0.0	0.882	8.450412	2.7972813	0.0	-10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41.0	"HAITI"	"HAITI"	0.0	1974	0.0	0.0	0.0	0.0	0.0							4838.0	8.484257	-10.0	0.883	0.0	0.856	6.75227	8.467373	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-10.0	0.0	0.0	0.0	0.01359123	0.0	0.0	0.856	8.467373	2.7972813	0.0	-10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41.0	"HAITI"	"HAITI"	0.0	1975	0.0	0.0	0.0	0.0	0.0							4920.0	8.501063	-10.0	0.843	0.0	0.883	6.783325	8.484257	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-10.0	0.0	0.0	0.0	0.01359123	0.0	0.0	0.883	8.484257	2.7972813	0.0	-10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41.0	"HAITI"	"HAITI"	0.0	1976	0.0	0.0	0.0	0.0	0.0							5003.0	8.517793	-10.0	0.911	0.0	0.843	6.736967	8.501063	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-10.0	0.0	0.0	0.0	0.01359123	0.0	0.0	0.843	8.501063	2.7972813	0.0	-10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41.0	"HAITI"	"HAITI"	0.0	1977	0.0	0.0	0.0	0.0	0.0							5087.0	8.534444	-9.0	0.92	0.0	0.911	6.814543	8.517793	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-10.0	0.0	0.0	0.0	0.01359123	0.0	0.0	0.911	8.517793	2.7972813	0.0	-10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41.0	"HAITI"	"HAITI"	0.0	1978	0.0	0.0	0.0	0.0	0.0							5173.0	8.5512085	-9.0	0.943	0.0	0.92	6.8243737	8.534444	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-9.0	0.0	0.0	0.0	0.01359123	0.0	0.0	0.92	8.534444	2.7972813	0.0	-9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41.0	"HAITI"	"HAITI"	0.0	1979	0.0	0.0	0.0	0.0	0.0							5261.0	8.568076	-9.0	0.966	0.0	0.943	6.8490663	8.5512085	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-9.0	0.0	0.0	0.0	0.01359123	0.0	0.0	0.943	8.5512085	2.7972813	0.0	-9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41.0	"HAITI"	"HAITI"	0.0	1980	0.0	0.0	0.0	0.0	0.0							5353.0	8.585412	-9.0	1.033	0.0	0.966	6.8731637	8.568076	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-9.0	0.0	0.0	0.0	0.01359123	0.0	0.0	0.966	8.568076	2.7972813	0.0	-9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41.0	"HAITI"	"HAITI"	0.0	1981	0.0	0.0	0.0	0.0	0.0							5448.0	8.6030035	-9.0	1.01	0.0	1.033	6.9402223	8.585412	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-9.0	0.0	0.0	0.0	0.01359123	0.0	0.0	1.033	8.585412	2.7972813	0.0	-9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41.0	"HAITI"	"HAITI"	0.0	1982	0.0	0.0	0.0	0.0	0.0							5546.0	8.620832	-9.0	0.933	0.0	1.01	6.9177055	8.6030035	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-9.0	0.0	0.0	0.0	0.01359123	0.0	0.0	1.01	8.6030035	2.7972813	0.0	-9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41.0	"HAITI"	"HAITI"	0.0	1983	0.0	0.0	0.0	0.0	0.0							5648.0	8.639057	-9.0	0.927	0.0	0.933	6.838405	8.620832	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-9.0	0.0	0.0	0.0	0.01359123	0.0	0.0	0.933	8.620832	2.7972813	0.0	-9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41.0	"HAITI"	"HAITI"	0.0	1984	0.0	0.0	0.0	0.0	0.0							5754.0	8.657651	-9.0	0.902	0.0	0.927	6.8319535	8.639057	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-9.0	0.0	0.0	0.0	0.01359123	0.0	0.0	0.927	8.639057	2.7972813	0.0	-9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41.0	"HAITI"	"HAITI"	0.0	1985	0.0	0.0	0.0	0.0	0.0							5865.0	8.676758	-9.0	0.911	0.0	0.902	6.8046145	8.657651	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-9.0	0.0	0.0	0.0	0.01359123	0.0	0.0	0.902	8.657651	2.7972813	0.0	-9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41.0	"HAITI"	"HAITI"	0.0	1986	0.0	0.0	0.0	0.0	0.0							5980.0	8.696176	-8.0	0.902	0.0	0.911	6.814543	8.676758	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-9.0	0.0	0.0	0.0	0.01359123	0.0	0.0	0.911	8.676758	2.7972813	0.0	-9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41.0	"HAITI"	"HAITI"	0.0	1987	0.0	0.0	0.0	0.0	0.0							6099.0	8.71588	-8.0	0.882	0.0	0.902	6.8046145	8.696176	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-8.0	1.0	0.0	0.0	0.01359123	0.0	0.0	0.902	8.696176	2.7972813	0.0	-8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41.0	"HAITI"	"HAITI"	0.0	1988	0.0	0.0	0.0	0.0	0.0							6221.0	8.735686	-7.0	0.849	0.0	0.882	6.782192	8.71588	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-8.0	1.0	0.0	0.0	0.01359123	0.0	0.0	0.882	8.71588	2.7972813	0.0	-8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41.0	"HAITI"	"HAITI"	0.0	1989	0.0	0.0	0.0	0.0	0.0							6346.0	8.75558	-6.0	0.834	0.0	0.849	6.744059	8.735686	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-7.0	1.0	0.0	0.0	0.01359123	0.0	0.0	0.849	8.735686	2.7972813	0.0	-7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41.0	"HAITI"	"HAITI"	0.0	1990	0.0	0.0	0.0	0.0	0.0							6486.0	8.777401	7.0	0.8514423	2.0	0.834	6.7262335	8.75558	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.399999	2.7972813	2680.0	0.0	0.0	0.01359123	0.09500003	0.95	0.05	1.0	0.33279997	80.0	16.0	0.0	0.0	-6.0	1.0	0.0	0.0	0.01359123	0.0	0.0	0.834	8.75558	2.7972813	0.0	-6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
